run,tau_hat,c,theta,rho_s,rho_pi,alpha,mu,epsilon,delta_cenp,trigger_rate,cond_switching,total_switching,enp_final
2543,1.763427734375,0.5870361328125,1.495751953125,92.8466796875,117.44873046875,0.573486328125,0.37060546875,0.1543701171875,0.00020395213179025262,0.035,0.04285714285714286,0.0015,2.896573498380091
2544,1.763427734375,0.5870361328125,0.886669921875,58.1494140625,117.44873046875,0.573486328125,0.37060546875,0.1543701171875,0.0005385848593906228,0.0405,0.09876543209876543,0.004,2.8816201621199506
2545,1.763427734375,0.5870361328125,0.886669921875,92.8466796875,10.99853515625,0.573486328125,0.37060546875,0.1543701171875,0.00033605399823188886,0.033,0.07575757575757576,0.0025,2.827814382263948
2546,1.763427734375,0.5870361328125,0.886669921875,92.8466796875,117.44873046875,0.413525390625,0.37060546875,0.1543701171875,0.0004248341477273154,0.0375,0.09333333333333334,0.0035,2.879483535833013
2547,1.763427734375,0.5870361328125,0.886669921875,92.8466796875,117.44873046875,0.573486328125,0.23779296875,0.1543701171875,0.0003737474424329035,0.0385,0.1038961038961039,0.004,2.8310847442751923
2548,1.763427734375,0.5870361328125,0.886669921875,92.8466796875,117.44873046875,0.573486328125,0.37060546875,0.4408935546875,0.002454266739448041,0.1015,0.10837438423645321,0.011,3.903071131519836
2549,1.157958984375,1.4625244140625,1.495751953125,58.1494140625,10.99853515625,0.413525390625,0.23779296875,0.4408935546875,0.024374260095448366,0.293,0.14505119453924914,0.0425,5.529123274567966
2550,0.513427734375,1.9620361328125,2.236669921875,187.8466796875,19.94873046875,0.123486328125,0.87060546875,0.3793701171875,-9.674775761414622e-05,0.654,0.0045871559633027525,0.003,5.98626750234961
2551,2.407958984375,1.9620361328125,2.236669921875,187.8466796875,19.94873046875,0.123486328125,0.87060546875,0.3793701171875,-0.0005456050190394638,0.1715,0.026239067055393587,0.0045,5.97300203082069
2552,0.513427734375,2.8375244140625,2.236669921875,187.8466796875,19.94873046875,0.123486328125,0.87060546875,0.3793701171875,0.0013849317566014818,0.6305,0.0055511498810467885,0.0035,5.759506064759886
2553,0.513427734375,1.9620361328125,2.845751953125,187.8466796875,19.94873046875,0.123486328125,0.87060546875,0.3793701171875,0.0010492351433013525,0.669,0.007473841554559043,0.005,5.97134352243583
2554,0.513427734375,1.9620361328125,2.236669921875,153.1494140625,19.94873046875,0.123486328125,0.87060546875,0.3793701171875,0.0011838995537901912,0.6525,0.006130268199233717,0.004,5.932957579353308
2555,0.513427734375,1.9620361328125,2.236669921875,187.8466796875,108.49853515625,0.123486328125,0.87060546875,0.3793701171875,0.00030294381202118376,0.647,0.00463678516228748,0.003,5.969204872065017
2556,0.513427734375,1.9620361328125,2.236669921875,187.8466796875,19.94873046875,0.863525390625,0.87060546875,0.3793701171875,1.0703953011770122e-05,0.6845,0.004382761139517896,0.003,5.973233938720593
2557,0.513427734375,1.9620361328125,2.236669921875,187.8466796875,19.94873046875,0.123486328125,0.73779296875,0.3793701171875,-3.545573807226497e-05,0.644,0.003105590062111801,0.002,5.9545607469401
2558,0.513427734375,1.9620361328125,2.236669921875,187.8466796875,19.94873046875,0.123486328125,0.87060546875,0.2158935546875,0.000111168261710759,0.628,0.0023885350318471337,0.0015,5.893793835091649
2559,2.407958984375,2.8375244140625,2.845751953125,153.1494140625,108.49853515625,0.863525390625,0.73779296875,0.2158935546875,5.3769720495644435e-05,0.1665,0.009009009009009009,0.0015,5.62385413971903
2560,0.518310546875,0.5924072265625,2.653271484375,50.9130859375,60.70068359375,0.687744140625,0.37646484375,0.4118896484375,0.0005760528481191796,0.38,0.009210526315789473,0.0035,4.015515953644884
2561,2.959716796875,0.5924072265625,2.653271484375,50.9130859375,60.70068359375,0.687744140625,0.37646484375,0.4118896484375,0.0,0.005,0.0,0.0,3.8906645449575996
2562,0.518310546875,2.3487548828125,2.653271484375,50.9130859375,60.70068359375,0.687744140625,0.37646484375,0.4118896484375,-9.245778398447868e-05,0.653,0.006891271056661562,0.0045,5.963509286674835
2563,0.518310546875,0.5924072265625,2.0600097656250003,50.9130859375,60.70068359375,0.687744140625,0.37646484375,0.4118896484375,0.0015173339824581245,0.3815,0.003931847968545216,0.0015,3.9990242380859073
2564,0.518310546875,0.5924072265625,2.653271484375,25.1220703125,60.70068359375,0.687744140625,0.37646484375,0.4118896484375,0.0036832408786696136,0.503,0.008946322067594433,0.0045,3.9405295283580193
2565,0.518310546875,0.5924072265625,2.653271484375,50.9130859375,108.87939453125,0.687744140625,0.37646484375,0.4118896484375,0.0005290335812721536,0.4105,0.007308160779537149,0.003,3.92026955773479
2566,0.518310546875,0.5924072265625,2.653271484375,50.9130859375,60.70068359375,0.014501953125,0.37646484375,0.4118896484375,5.454739651594709e-05,0.5505,0.0018165304268846503,0.001,4.005278957666203
2567,0.518310546875,0.5924072265625,2.653271484375,50.9130859375,60.70068359375,0.687744140625,0.63427734375,0.4118896484375,-0.00024149712860738193,0.578,0.009515570934256055,0.0055,3.960607794872201
2568,0.518310546875,0.5924072265625,2.653271484375,50.9130859375,60.70068359375,0.687744140625,0.37646484375,0.4927490234375,0.0021033371070274254,0.6305,0.010309278350515464,0.0065,4.49189886040526
2569,2.959716796875,2.3487548828125,2.0600097656250003,25.1220703125,108.87939453125,0.014501953125,0.63427734375,0.4927490234375,-0.004754628888251133,0.279,0.023297491039426525,0.0065,5.9138004447177925
2570,1.768310546875,1.9674072265625,1.3032714843750002,145.9130859375,158.20068359375,0.23774414062500002,0.87646484375,0.1868896484375,-0.00014170395590067456,0.2625,0.015238095238095238,0.004,5.952327806596965
2571,1.709716796875,1.9674072265625,1.3032714843750002,145.9130859375,158.20068359375,0.23774414062500002,0.87646484375,0.1868896484375,-0.0006244673107584503,0.268,0.016791044776119403,0.0045,5.891606228606105
2572,1.768310546875,0.9737548828125,1.3032714843750002,145.9130859375,158.20068359375,0.23774414062500002,0.87646484375,0.1868896484375,0.0,0.0605,0.0,0.0,4.1699678912472375
2573,1.768310546875,1.9674072265625,0.710009765625,145.9130859375,158.20068359375,0.23774414062500002,0.87646484375,0.1868896484375,-0.0001072947768674835,0.27,0.003703703703703704,0.001,5.980646627513367
2574,1.768310546875,1.9674072265625,1.3032714843750002,120.1220703125,158.20068359375,0.23774414062500002,0.87646484375,0.1868896484375,0.0,0.122,0.0,0.0,5.940411729937002
2575,1.768310546875,1.9674072265625,1.3032714843750002,145.9130859375,11.37939453125,0.23774414062500002,0.87646484375,0.1868896484375,0.00011322092956991305,0.18,0.005555555555555556,0.001,5.94795539033457
2576,1.768310546875,1.9674072265625,1.3032714843750002,145.9130859375,158.20068359375,0.46450195312500003,0.87646484375,0.1868896484375,0.0004922563035982819,0.2435,0.006160164271047228,0.0015,5.907389849332022
2577,1.768310546875,1.9674072265625,1.3032714843750002,145.9130859375,158.20068359375,0.23774414062500002,0.13427734375,0.1868896484375,0.0009644499084746627,0.247,0.02631578947368421,0.0065,5.9413117228021575
2578,1.768310546875,1.9674072265625,1.3032714843750002,145.9130859375,158.20068359375,0.23774414062500002,0.87646484375,0.2677490234375,-5.26538335057225e-05,0.128,0.00390625,0.0005,5.924872615238771
2579,1.709716796875,0.9737548828125,0.710009765625,120.1220703125,11.37939453125,0.46450195312500003,0.13427734375,0.2677490234375,0.046611301986210885,0.098,0.6071428571428571,0.0595,4.173918850669703
2580,2.393310546875,1.2799072265625,1.9782714843750002,98.4130859375,109.45068359375,0.012744140625,0.12646484375,0.07438964843750001,0.002465451119470441,0.0115,0.2608695652173913,0.003,4.771732258102998
2581,1.084716796875,1.2799072265625,1.9782714843750002,98.4130859375,109.45068359375,0.012744140625,0.12646484375,0.07438964843750001,0.09003586109086273,0.3395,0.24742268041237114,0.084,4.302333585736903
2582,2.393310546875,0.2862548828125,1.9782714843750002,98.4130859375,109.45068359375,0.012744140625,0.12646484375,0.07438964843750001,2.4621957344095335e-06,0.0035,0.7142857142857143,0.0025,2.219090838483473
2583,2.393310546875,1.2799072265625,1.3850097656250002,98.4130859375,109.45068359375,0.012744140625,0.12646484375,0.07438964843750001,0.0,0.0225,0.0,0.0,4.8221820373719115
2584,2.393310546875,1.2799072265625,1.9782714843750002,167.6220703125,109.45068359375,0.012744140625,0.12646484375,0.07438964843750001,0.0,0.0345,0.0,0.0,4.747582886862725
2585,2.393310546875,1.2799072265625,1.9782714843750002,98.4130859375,157.62939453125,0.012744140625,0.12646484375,0.07438964843750001,0.0,0.0165,0.0,0.0,4.67878941002805
2586,2.393310546875,1.2799072265625,1.9782714843750002,98.4130859375,109.45068359375,0.239501953125,0.12646484375,0.07438964843750001,0.0019921437087956906,0.032,0.078125,0.0025,4.780228972967805
2587,2.393310546875,1.2799072265625,1.9782714843750002,98.4130859375,109.45068359375,0.012744140625,0.38427734375,0.07438964843750001,0.0,0.0195,0.0,0.0,4.6045709575896
2588,2.393310546875,1.2799072265625,1.9782714843750002,98.4130859375,109.45068359375,0.012744140625,0.12646484375,0.3802490234375,0.0,0.0135,0.0,0.0,5.338116285525164
2589,1.084716796875,0.2862548828125,1.3850097656250002,167.6220703125,157.62939453125,0.239501953125,0.38427734375,0.3802490234375,0.0012033750556179612,0.1825,0.0958904109589041,0.0175,3.382360650969131
2590,1.143310546875,2.6549072265625,0.628271484375,193.4130859375,11.95068359375,0.462744140625,0.62646484375,0.2993896484375,0.008149201788775602,0.415,0.0927710843373494,0.0385,5.659565798111968
2591,2.334716796875,2.6549072265625,0.628271484375,193.4130859375,11.95068359375,0.462744140625,0.62646484375,0.2993896484375,0.0015527935059777703,0.1095,0.0776255707762557,0.0085,5.774822352027396
2592,1.143310546875,1.6612548828125,0.628271484375,193.4130859375,11.95068359375,0.462744140625,0.62646484375,0.2993896484375,0.005876455285192067,0.343,0.037900874635568516,0.013,5.798429205528222
2593,1.143310546875,2.6549072265625,2.735009765625,193.4130859375,11.95068359375,0.462744140625,0.62646484375,0.2993896484375,-0.006869991981724152,0.4335,0.05767012687427912,0.025,5.844671997007528
2594,1.143310546875,2.6549072265625,0.628271484375,72.6220703125,11.95068359375,0.462744140625,0.62646484375,0.2993896484375,0.02705806619830521,0.415,0.14216867469879518,0.059,5.674660371576762
2595,1.143310546875,2.6549072265625,0.628271484375,193.4130859375,60.12939453125,0.462744140625,0.62646484375,0.2993896484375,0.00627450421222768,0.4335,0.08189158016147635,0.0355,5.8065265358262685
2596,1.143310546875,2.6549072265625,0.628271484375,193.4130859375,11.95068359375,0.6895019531250001,0.62646484375,0.2993896484375,0.007681602387276068,0.412,0.08980582524271845,0.037,5.787790655611985
2597,1.143310546875,2.6549072265625,0.628271484375,193.4130859375,11.95068359375,0.462744140625,0.88427734375,0.2993896484375,-0.0009842275725693746,0.4345,0.06098964326812428,0.0265,5.879050298214825
2598,1.143310546875,2.6549072265625,0.628271484375,193.4130859375,11.95068359375,0.462744140625,0.62646484375,0.15524902343750002,0.004935085486418522,0.3625,0.10620689655172413,0.0385,5.603198305592833
2599,2.334716796875,1.6612548828125,2.735009765625,72.6220703125,60.12939453125,0.6895019531250001,0.88427734375,0.15524902343750002,0.00034428803963883203,0.097,0.015463917525773196,0.0015,5.568424803991446
2600,1.455810546875,1.6236572265625,1.640771484375,169.6630859375,36.32568359375,0.800244140625,0.00146484375,0.1306396484375,0.08904852978516543,0.2445,0.5930470347648262,0.145,5.246892527900352
2601,0.772216796875,1.6236572265625,1.640771484375,169.6630859375,36.32568359375,0.800244140625,0.00146484375,0.1306396484375,0.023524799105970648,0.5155,0.15324927255092144,0.079,5.469217874497857
2602,1.455810546875,1.3175048828125,1.640771484375,169.6630859375,36.32568359375,0.800244140625,0.00146484375,0.1306396484375,0.12094366919760996,0.1795,0.754874651810585,0.1355,4.399597876754065
2603,1.455810546875,1.6236572265625,1.047509765625,169.6630859375,36.32568359375,0.800244140625,0.00146484375,0.1306396484375,0.12961524427684168,0.247,0.6336032388663968,0.1565,5.016378475723237
2604,1.455810546875,1.6236572265625,1.640771484375,96.3720703125,36.32568359375,0.800244140625,0.00146484375,0.1306396484375,0.06085788752052998,0.2315,0.4924406047516199,0.114,5.34032559965181
2605,1.455810546875,1.6236572265625,1.640771484375,169.6630859375,182.00439453125,0.800244140625,0.00146484375,0.1306396484375,0.18937148296291573,0.2865,0.7137870855148342,0.2045,4.6924894360331555
2606,1.455810546875,1.6236572265625,1.640771484375,169.6630859375,36.32568359375,0.577001953125,0.00146484375,0.1306396484375,0.20427877587778553,0.265,0.7150943396226415,0.1895,4.662798098510934
2607,1.455810546875,1.6236572265625,1.640771484375,169.6630859375,36.32568359375,0.800244140625,0.75927734375,0.1306396484375,0.00588435625882848,0.239,0.0502092050209205,0.012,5.600875977002805
2608,1.455810546875,1.6236572265625,1.640771484375,169.6630859375,36.32568359375,0.800244140625,0.00146484375,0.0989990234375,0.10511946908796849,0.2455,0.6252545824847251,0.1535,5.134801373045887
2609,0.772216796875,1.3175048828125,1.047509765625,96.3720703125,182.00439453125,0.577001953125,0.75927734375,0.0989990234375,0.01374715683022354,0.3675,0.04081632653061224,0.015,4.8849472792064885
2610,2.705810546875,2.9986572265625,2.990771484375,74.6630859375,133.82568359375,0.35024414062500003,0.50146484375,0.3556396484375,0.0,0.01,0.0,0.0,5.705385313197125
2611,2.022216796875,2.9986572265625,2.990771484375,74.6630859375,133.82568359375,0.35024414062500003,0.50146484375,0.3556396484375,-0.0018479304159157578,0.0975,0.015384615384615385,0.0015,5.6394581608599035
2612,2.705810546875,2.6925048828125,2.990771484375,74.6630859375,133.82568359375,0.35024414062500003,0.50146484375,0.3556396484375,-0.00465794172175453,0.3415,0.014641288433382138,0.005,5.842571900150445
2613,2.705810546875,2.9986572265625,2.397509765625,74.6630859375,133.82568359375,0.35024414062500003,0.50146484375,0.3556396484375,0.0022541206748362824,0.131,0.015267175572519083,0.002,5.685306892866076
2614,2.705810546875,2.9986572265625,2.990771484375,191.3720703125,133.82568359375,0.35024414062500003,0.50146484375,0.3556396484375,-0.0011642004103528253,0.0215,0.046511627906976744,0.001,5.689641438796527
2615,2.705810546875,2.9986572265625,2.990771484375,74.6630859375,84.50439453125,0.35024414062500003,0.50146484375,0.3556396484375,0.0,0.1485,0.0,0.0,5.563607331721742
2616,2.705810546875,2.9986572265625,2.990771484375,74.6630859375,133.82568359375,0.127001953125,0.50146484375,0.3556396484375,0.0,0.2055,0.0,0.0,5.642210505231738
2617,2.705810546875,2.9986572265625,2.990771484375,74.6630859375,133.82568359375,0.35024414062500003,0.25927734375,0.3556396484375,0.0,0.037,0.0,0.0,5.639315048794174
2618,2.705810546875,2.9986572265625,2.990771484375,74.6630859375,133.82568359375,0.35024414062500003,0.50146484375,0.3239990234375,-0.0031352040112308244,0.158,0.015822784810126583,0.0025,5.649605798755393
2619,2.022216796875,2.6925048828125,2.397509765625,191.3720703125,84.50439453125,0.127001953125,0.25927734375,0.3239990234375,0.002627287501647046,0.4045,0.029666254635352288,0.012,5.857613139797795
2620,2.080810546875,0.9361572265625,0.965771484375,122.1630859375,182.57568359375,0.125244140625,0.25146484375,0.4681396484375,0.0,0.0725,0.0,0.0,5.092155280183116
2621,2.647216796875,0.9361572265625,0.965771484375,122.1630859375,182.57568359375,0.125244140625,0.25146484375,0.4681396484375,0.0,0.0,0.0,0.0,5.0130087577263
2622,2.080810546875,2.0050048828125,0.965771484375,122.1630859375,182.57568359375,0.125244140625,0.25146484375,0.4681396484375,-0.0004747363829139314,0.208,0.021634615384615384,0.0045,5.9312508711524705
2623,2.080810546875,0.9361572265625,1.7225097656250001,122.1630859375,182.57568359375,0.125244140625,0.25146484375,0.4681396484375,0.0,0.0385,0.0,0.0,4.963505823433207
2624,2.080810546875,0.9361572265625,0.965771484375,143.8720703125,182.57568359375,0.125244140625,0.25146484375,0.4681396484375,0.0,0.0625,0.0,0.0,4.93853987130165
2625,2.080810546875,0.9361572265625,0.965771484375,122.1630859375,133.25439453125,0.125244140625,0.25146484375,0.4681396484375,0.0,0.078,0.0,0.0,5.088229906580098
2626,2.080810546875,0.9361572265625,0.965771484375,122.1630859375,182.57568359375,0.802001953125,0.25146484375,0.4681396484375,0.0011560671955884172,0.08,0.025,0.002,4.925307708599093
2627,2.080810546875,0.9361572265625,0.965771484375,122.1630859375,182.57568359375,0.125244140625,0.00927734375,0.4681396484375,0.057095276279486185,0.0615,1.0,0.0615,4.683665249077318
2628,2.080810546875,0.9361572265625,0.965771484375,122.1630859375,182.57568359375,0.125244140625,0.25146484375,0.2114990234375,0.0,0.0385,0.0,0.0,4.110287226871413
2629,2.647216796875,2.0050048828125,1.7225097656250001,143.8720703125,133.25439453125,0.802001953125,0.00927734375,0.2114990234375,0.07692131021141879,0.103,0.8883495145631068,0.0915,5.578458225715576
2630,0.830810546875,2.3111572265625,2.315771484375,27.1630859375,85.07568359375,0.5752441406250001,0.75146484375,0.24313964843750002,0.0037021952234367102,0.523,0.045889101338432124,0.024,5.94002358189362
2631,1.397216796875,2.3111572265625,2.315771484375,27.1630859375,85.07568359375,0.5752441406250001,0.75146484375,0.24313964843750002,-0.00046368147566493503,0.377,0.03713527851458886,0.014,5.883598879762773
2632,0.830810546875,0.6300048828125,2.315771484375,27.1630859375,85.07568359375,0.5752441406250001,0.75146484375,0.24313964843750002,0.0005722844196316412,0.15,0.02666666666666667,0.004,3.2097113025168946
2633,0.830810546875,2.3111572265625,0.372509765625,27.1630859375,85.07568359375,0.5752441406250001,0.75146484375,0.24313964843750002,0.010005815679061135,0.4855,0.06282183316168898,0.0305,5.881626387328624
2634,0.830810546875,2.3111572265625,2.315771484375,48.8720703125,85.07568359375,0.5752441406250001,0.75146484375,0.24313964843750002,-0.0008559940641950092,0.562,0.021352313167259787,0.012,5.949547834364588
2635,0.830810546875,2.3111572265625,2.315771484375,27.1630859375,35.75439453125,0.5752441406250001,0.75146484375,0.24313964843750002,-0.004098145891283166,0.501,0.028942115768463075,0.0145,5.898487038074734
2636,0.830810546875,2.3111572265625,2.315771484375,27.1630859375,85.07568359375,0.352001953125,0.75146484375,0.24313964843750002,0.003886623464524775,0.512,0.03125,0.016,5.918297897524672
2637,0.830810546875,2.3111572265625,2.315771484375,27.1630859375,85.07568359375,0.5752441406250001,0.50927734375,0.24313964843750002,-0.0003022355368507597,0.5915,0.026204564666103127,0.0155,5.928965069502293
2638,0.830810546875,2.3111572265625,2.315771484375,27.1630859375,85.07568359375,0.5752441406250001,0.75146484375,0.4364990234375,0.017005338795516956,0.523,0.05736137667304015,0.03,5.8409167902994055
2639,1.397216796875,0.6300048828125,0.372509765625,48.8720703125,35.75439453125,0.352001953125,0.50927734375,0.4364990234375,0.006028568822491198,0.163,0.1656441717791411,0.027,3.9669552626620246
2640,0.987060546875,1.1080322265625,0.7970214843750001,62.7880859375,170.38818359375,0.518994140625,0.06396484375,0.1587646484375,0.07304539435392227,0.2325,0.30752688172043013,0.0715,4.18925372634119
2641,0.615966796875,1.1080322265625,0.7970214843750001,62.7880859375,170.38818359375,0.518994140625,0.06396484375,0.1587646484375,0.01714470314517519,0.3625,0.05379310344827586,0.0195,4.4073055496791484
2642,0.987060546875,1.8331298828125,0.7970214843750001,62.7880859375,170.38818359375,0.518994140625,0.06396484375,0.1587646484375,0.045432317194033976,0.4285,0.16102683780630106,0.069,5.613499343220577
2643,0.987060546875,1.1080322265625,0.541259765625,62.7880859375,170.38818359375,0.518994140625,0.06396484375,0.1587646484375,0.06281648996358646,0.23,0.28695652173913044,0.066,4.165772761261644
2644,0.987060546875,1.1080322265625,0.7970214843750001,13.2470703125,170.38818359375,0.518994140625,0.06396484375,0.1587646484375,0.06691900069169049,0.2265,0.2913907284768212,0.066,4.179588561302024
2645,0.987060546875,1.1080322265625,0.7970214843750001,62.7880859375,96.69189453125,0.518994140625,0.06396484375,0.1587646484375,0.05531654806743641,0.2265,0.3068432671081678,0.0695,4.082349146993146
2646,0.987060546875,1.1080322265625,0.7970214843750001,62.7880859375,170.38818359375,0.858251953125,0.06396484375,0.1587646484375,0.0766271889280663,0.237,0.3291139240506329,0.078,4.261847937265598
2647,0.987060546875,1.1080322265625,0.7970214843750001,62.7880859375,170.38818359375,0.518994140625,0.44677734375,0.1587646484375,0.033007696161526046,0.226,0.14823008849557523,0.0335,4.302398371972456
2648,0.987060546875,1.1080322265625,0.7970214843750001,62.7880859375,170.38818359375,0.518994140625,0.06396484375,0.0708740234375,0.052433224404344225,0.2035,0.2800982800982801,0.057,4.063570496852764
2649,0.615966796875,1.8331298828125,0.541259765625,13.2470703125,96.69189453125,0.858251953125,0.44677734375,0.0708740234375,0.010943174453312922,0.563,0.03818827708703375,0.0215,5.804184236416033
2650,2.237060546875,2.4830322265625,2.147021484375,157.7880859375,72.88818359375,0.068994140625,0.56396484375,0.3837646484375,-0.0030457760673490604,0.2325,0.017204301075268817,0.004,5.890738580803261
2651,1.865966796875,2.4830322265625,2.147021484375,157.7880859375,72.88818359375,0.068994140625,0.56396484375,0.3837646484375,-3.4526279858580755e-05,0.257,0.005836575875486381,0.0015,5.875993042824237
2652,2.237060546875,0.4581298828125,2.147021484375,157.7880859375,72.88818359375,0.068994140625,0.56396484375,0.3837646484375,0.0,0.029,0.0,0.0,3.632222902255065
2653,2.237060546875,2.4830322265625,1.891259765625,157.7880859375,72.88818359375,0.068994140625,0.56396484375,0.3837646484375,0.0022740707993936134,0.0785,0.07643312101910828,0.006,5.864208390509365
2654,2.237060546875,2.4830322265625,2.147021484375,108.2470703125,72.88818359375,0.068994140625,0.56396484375,0.3837646484375,-0.0024009995985379007,0.2265,0.013245033112582781,0.003,5.879430518359991
2655,2.237060546875,2.4830322265625,2.147021484375,157.7880859375,194.19189453125,0.068994140625,0.56396484375,0.3837646484375,0.0011594155528044311,0.0865,0.09248554913294797,0.008,5.8713183164581855
2656,2.237060546875,2.4830322265625,2.147021484375,157.7880859375,72.88818359375,0.408251953125,0.56396484375,0.3837646484375,0.004545338944528866,0.118,0.11440677966101695,0.0135,5.903971897093769
2657,2.237060546875,2.4830322265625,2.147021484375,157.7880859375,72.88818359375,0.068994140625,0.94677734375,0.3837646484375,0.0,0.2,0.0,0.0,5.8670640624724975
2658,2.237060546875,2.4830322265625,2.147021484375,157.7880859375,72.88818359375,0.068994140625,0.56396484375,0.2958740234375,-0.004224565618376454,0.2355,0.025477707006369428,0.006,5.885468777588135
2659,1.865966796875,0.4581298828125,1.891259765625,108.2470703125,194.19189453125,0.408251953125,0.94677734375,0.2958740234375,0.0,0.068,0.0,0.0,3.2422530416386364
2660,2.862060546875,0.4205322265625,1.4720214843750001,15.2880859375,24.13818359375,0.293994140625,0.31396484375,0.4962646484375,0.0,0.0,0.0,0.0,4.031559044197982
2661,2.490966796875,0.4205322265625,1.4720214843750001,15.2880859375,24.13818359375,0.293994140625,0.31396484375,0.4962646484375,0.0,0.0005,0.0,0.0,4.092398165787142
2662,2.862060546875,1.1456298828125,1.4720214843750001,15.2880859375,24.13818359375,0.293994140625,0.31396484375,0.4962646484375,0.012802947699254483,0.1495,0.09698996655518395,0.0145,5.393219644263232
2663,2.862060546875,0.4205322265625,2.566259765625,15.2880859375,24.13818359375,0.293994140625,0.31396484375,0.4962646484375,0.0,0.0,0.0,0.0,4.118098838490221
2664,2.862060546875,0.4205322265625,1.4720214843750001,155.7470703125,24.13818359375,0.293994140625,0.31396484375,0.4962646484375,0.0,0.0,0.0,0.0,3.915296476037406
2665,2.862060546875,0.4205322265625,1.4720214843750001,15.2880859375,47.94189453125,0.293994140625,0.31396484375,0.4962646484375,0.0,0.003,0.0,0.0,4.0595289322627
2666,2.862060546875,0.4205322265625,1.4720214843750001,15.2880859375,24.13818359375,0.633251953125,0.31396484375,0.4962646484375,0.0,0.0045,0.0,0.0,3.910114292640774
2667,2.862060546875,0.4205322265625,1.4720214843750001,15.2880859375,24.13818359375,0.293994140625,0.69677734375,0.4962646484375,0.0,0.0115,0.0,0.0,4.165981015624511
2668,2.862060546875,0.4205322265625,1.4720214843750001,15.2880859375,24.13818359375,0.293994140625,0.31396484375,0.18337402343750003,0.0,0.0,0.0,0.0,2.5937242248655155
2669,2.490966796875,1.1456298828125,2.566259765625,155.7470703125,47.94189453125,0.633251953125,0.69677734375,0.18337402343750003,0.0003788005923937021,0.0205,0.024390243902439025,0.0005,4.651552222976806
2670,1.612060546875,1.7955322265625,2.822021484375,110.2880859375,121.63818359375,0.743994140625,0.81396484375,0.27126464843750003,0.0008982631447183916,0.2545,0.009823182711198428,0.0025,5.932904779844735
2671,1.240966796875,1.7955322265625,2.822021484375,110.2880859375,121.63818359375,0.743994140625,0.81396484375,0.27126464843750003,0.005744860221194515,0.334,0.041916167664670656,0.014,5.842076975206224
2672,1.612060546875,2.5206298828125,2.822021484375,110.2880859375,121.63818359375,0.743994140625,0.81396484375,0.27126464843750003,-0.0007800099671806393,0.2485,0.008048289738430584,0.002,5.85096423890657
2673,1.612060546875,1.7955322265625,1.216259765625,110.2880859375,121.63818359375,0.743994140625,0.81396484375,0.27126464843750003,0.0,0.141,0.0,0.0,5.879395950860007
2674,1.612060546875,1.7955322265625,2.822021484375,60.7470703125,121.63818359375,0.743994140625,0.81396484375,0.27126464843750003,0.0013967811516597088,0.1865,0.0160857908847185,0.003,5.861956779792663
2675,1.612060546875,1.7955322265625,2.822021484375,110.2880859375,145.44189453125,0.743994140625,0.81396484375,0.27126464843750003,0.0,0.2185,0.0,0.0,5.772455573738791
2676,1.612060546875,1.7955322265625,2.822021484375,110.2880859375,121.63818359375,0.183251953125,0.81396484375,0.27126464843750003,0.0,0.128,0.0,0.0,5.897321731335712
2677,1.612060546875,1.7955322265625,2.822021484375,110.2880859375,121.63818359375,0.743994140625,0.19677734375,0.27126464843750003,0.016911934372398643,0.192,0.13802083333333334,0.0265,5.722624395547799
2678,1.612060546875,1.7955322265625,2.822021484375,110.2880859375,121.63818359375,0.743994140625,0.81396484375,0.4083740234375,0.00015200090303153432,0.2205,0.0045351473922902496,0.001,5.945126482565917
2679,1.240966796875,2.5206298828125,1.216259765625,60.7470703125,145.44189453125,0.183251953125,0.19677734375,0.4083740234375,0.0044489224671515615,0.317,0.2192429022082019,0.0695,5.884412485546412
2680,1.299560546875,0.7642822265625,1.809521484375,134.0380859375,146.01318359375,0.631494140625,0.43896484375,0.4400146484375,0.015576898982097687,0.1885,0.15649867374005305,0.0295,4.503733595150378
2681,2.803466796875,0.7642822265625,1.809521484375,134.0380859375,146.01318359375,0.631494140625,0.43896484375,0.4400146484375,0.0,0.0115,0.0,0.0,4.6909155729015195
2682,1.299560546875,0.8018798828125,1.809521484375,134.0380859375,146.01318359375,0.631494140625,0.43896484375,0.4400146484375,0.014910182250978843,0.2065,0.13559322033898305,0.028,4.528790654387604
2683,1.299560546875,0.7642822265625,2.903759765625,134.0380859375,146.01318359375,0.631494140625,0.43896484375,0.4400146484375,0.010492902951375893,0.198,0.09090909090909091,0.018,4.577947568766494
2684,1.299560546875,0.7642822265625,1.809521484375,84.4970703125,146.01318359375,0.631494140625,0.43896484375,0.4400146484375,0.011958783867189182,0.186,0.12634408602150538,0.0235,4.568003873667285
2685,1.299560546875,0.7642822265625,1.809521484375,134.0380859375,23.56689453125,0.631494140625,0.43896484375,0.4400146484375,0.015998269898622464,0.1865,0.13404825737265416,0.025,4.356349379220214
2686,1.299560546875,0.7642822265625,1.809521484375,134.0380859375,146.01318359375,0.295751953125,0.43896484375,0.4400146484375,0.014960618014193738,0.195,0.14871794871794872,0.029,4.502861568526799
2687,1.299560546875,0.7642822265625,1.809521484375,134.0380859375,146.01318359375,0.631494140625,0.07177734375,0.4400146484375,0.08438725312508327,0.1825,0.6410958904109589,0.117,3.9268352064337275
